3,41,327,Egg Mould,ที่ครอบไข่
3,41,328,Lemon Juicer,เครื่องคั้นน้ำ
3,41,329,Cutting Board / Rack,เขียง / ที่วางเขียง
3,41,330,Knives / Rack,มีด / ที่วางมีด
3,41,331,Food Storage Box,กล่องเก็บอาหาร
3,42,332,Pasta & Sausage Equipment,อุปกรณ์ทำพาสต้าและไส้กรอก
3,42,333,Food Blender,เครื่องปั่นอาหาร
3,42,334,Vegetable Slicer,เครื่องสไลซ์ผัก
3,42,335,Vacumm Machine,เครื่องสุญญากาศ
3,42,336,Sous Vide,เครื่องซูเวีย
3,42,337,Peel & Slice Equipment,อุปกรณ์ปอกเปลือกและสไลซ์
3,42,338,Meat Mincer,เครื่องบดเนื้อ
3,42,339,Meat Slicer / Cutting,เครื่องสไลซ์เนื้อ / หั่นเนื้อ
3,42,340,Food Processor / Food Mixer,เครื่องเตรียมอาหาร/เครื่องผสมอาหาร
3,42,341,Can Openner,ที่เปิดกระป๋อง
3,42,342,Bone Saw,เครื่องเลื่อยกระดูก
3,42,343,Knife Shapenser,เครื่องลับมีด
3,42,344,French Fry Cutter,เครื่องตัดเฟรนซ์ฟราย
3,43,345,Gas Burner,เตาแก๊ส
3,43,346,Gas Burner With Oven,เตาแก๊สพร้อมเตาอบ
3,43,347,Gas Burner With Griddle,เตาแก๊สพร้อมเตาผัด
3,43,348,Gas Burner with Griddle & Oven,เตาแก๊สพร้อมเตาผัดและเตาอบ
3,43,349,Gas Char Broiler,เตาปิ้งย่างแก๊ส
3,43,350,Gas Griddle,เตาผัดแก๊ส
3,43,351,Electric Griddle,เตาผัดไฟฟ้า
3,43,352,Electric Griddle Toasters,เตาผัดพร้อมปิ้งขนมปัง
3,43,353,Gas Deep Fryer,เตาทอดแก๊ส
3,43,354,Electric Deep Fryer,เตาทอดไฟฟ้า
3,43,355,Pasta /Noodle Cooker,เครื่องลวกพาสต้า/ก๋วยเตี๋ยว
3,43,356,Tilting Pan,เตาอเนกประสงค์
3,43,357,Gas Salamander,เตาย่างแก๊ส
3,43,358,Electric Salamander,เตาย่างไฟฟ้า
3,43,359,Electric Toaster & Salamander,เตาปิ้งขนมปัง+เตาย่างไฟฟ้า
3,43,360,Kebab Machine,เครื่องทำเคบับ
3,43,361,Rice Cooker,หม้อหุงข้าว
3,43,362,Steamer,หม้ออบไอน้ำ
3,43,363,Oven,เตาอบ
3,43,364,Microwave,ไมโครเวฟ
3,43,365,Electric Induction,เตาแม่เหล็กไฟฟ้า
3,43,366,Electric Egg Boiler,เครื่องต้มไข่
3,43,367,Crepe Machine,เครื่องทำเครป
3,43,368,Toaster,เครื่องปิ้งขนมปัง
3,43,369,Waffle Machine,เครื่องทำวาฟเฟิล
3,43,370,Electric Popcorn Machine,เครื่องทำป็อปคอร์น
3,44,371,Display Warmer,ตู้โชว์แบบอุ่น
3,44,372,Hotdog Warmer,เครื่องอุ่นฮอทดอก
3,44,373,Bain Maire,เตาอุ่นอาหาร
3,44,374,Hotfood Display Bar,ตู้โชว์ร้านอาหารแบบอุ่น
3,44,375,Soup Warmer,หม้อต้มซุป
3,44,376,Display Steam Warmer,ตู้นึ่งซาลาเปา ขนมจีบ
3,44,377,Dish And Plate Warmer,ตู้อุ่นจาน
3,44,378,Chocolate Fountain,เครื่องฟองดูช็อคโกแลต
3,45,379,Set Sauce Bowl Set,เครื่องปรุงอาหาร
3,45,380,Squeeze Dispensers,ขวดซอส
3,45,381,Pepper&Salt Bottle,ขวดพริกไทยและเกลือ
3,45,382,Plate / Dish,จาน / ชาม
3,45,383,Cup / Glass,ถ้วย / แก้วน้ำ
3,45,384,Spoon / Fork / Knife / Chopstick,ช้อน / ส้อม / มีด / ตะเกียบ
3,46,385,Paper Cup,ถ้วยแก้วกระดาษ
3,46,386,Plastic Cup,ถ้วยแก้วพลาสติก
3,46,387,Cup Cover,ฝาครอบแก้ว
3,46,388,Plastic Bag / Garbage Bag / Elastic Band,ถุงพลาสติกใส ถุงขยะ หนังสติ๊ก
3,46,389,Spoon / Fork / Chopsticks,ช้อน / ส้อม / ตะเกียบ
3,46,390,Straw,หลอด
3,46,391,Hot Bag / Cold Bag,ถุงร้อน /  ถุงเย็น 
3,46,392,Bag,ถุงหิ้ว
3,46,393,Tissue /Napkin / Toothpick,ทิชชู /กระดาษเช็ดปาก/ไม้จิ้มฟัน
3,46,394,Foam Box,กล่องโฟมอาหาร
3,46,395,Paper Box,กล่องกระดาษอาหาร
3,46,396,Bio Box,กล่องชานอ้อยอาหาร
3,47,397,Automatic Juicer,เครื่องทำน้ำผลไม้อัตโนมัติ
3,47,398,Citrus Juicer,เครื่องคั้นน้ำผลไม้
3,47,399,Coffee Warmer,เตาอุ่นกาแฟ
3,47,400,Coffee Boiler,หม้อต้มกาแฟ
3,47,401,Coffee Grinder,เครื่องบดเมล็ดกาแฟ
3,47,402,Coffee Machine,เครื่องชงกาแฟ
3,47,403,Coffee Paper Filter,กระดาษกรองกาแฟ
